,open,close,high,low,volume,year,month,week,weekday,day,hour,minute,timestamp,y_timestamp,bid,diff_h_v,diff_l_v,y_high_p,y_low_p,y_c_high_p,y_c_low_p,diff_h,diff_l,op,price,take_profit,stop_loss,profit,loss,risk,v1,v2,v3,v4,v5,v6,vf
11,1.05114,1.0509600000000001,1.05179,1.05057,40284.0,2022.0,12.0,49.0,6.0,11.0,19.0,51.0,2022-12-11 19:51:00-05:00,2022-12-11 20:51:00-05:00,1.0509600000000001,5.614993,3.6702306,1.0515214992696793,1.050592976949215,1.0515214992696793,1.050592976949215,5.614992696791887,3.670230507850647,c,1.05106,1.0515214992696793,1.050592976949215,4.614992696791997,-4.670230507850537,0.9881723587378212,True,False,True,True,True,True,False
12,1.05125,1.0509899999999999,1.05179,1.05057,40401.0,2022.0,12.0,49.0,6.0,11.0,19.0,52.0,2022-12-11 19:52:00-05:00,2022-12-11 20:52:00-05:00,1.0509899999999999,5.601544,3.6880445,1.0515501543816737,1.0506211955619602,1.0515501543816737,1.0506211955619602,5.601543816737831,3.6880443803966045,c,1.0510899999999999,1.0515501543816737,1.0506211955619602,4.601543816737941,-4.688044380396494,0.9815486892529721,True,False,True,True,True,True,False
13,1.05128,1.05104,1.05179,1.05057,40495.0,2022.0,12.0,49.0,6.0,11.0,19.0,53.0,2022-12-11 19:53:00-05:00,2022-12-11 20:53:00-05:00,1.05104,5.574703,3.7067134,1.0515974703100137,1.0506693286676518,1.0515974703100137,1.0506693286676518,5.5747031001374125,3.706713323481381,c,1.05114,1.0515974703100137,1.0506693286676518,4.574703100137523,-4.706713323481271,0.9719527801523064,True,False,True,True,True,True,False
14,1.0512,1.05104,1.05179,1.05057,40488.0,2022.0,12.0,49.0,6.0,11.0,19.0,54.0,2022-12-11 19:54:00-05:00,2022-12-11 20:54:00-05:00,1.05104,5.5246673,3.7415793,1.051592466721274,1.0506658420869708,1.051592466721274,1.0506658420869708,5.524667212739587,3.741579130291939,c,1.05114,1.051592466721274,1.0506658420869708,4.524667212739697,-4.741579130291829,0.9542532326063319,True,False,True,True,True,True,False
15,1.05125,1.05104,1.05179,1.05057,39927.0,2022.0,12.0,49.0,6.0,11.0,19.0,55.0,2022-12-11 19:55:00-05:00,2022-12-11 20:55:00-05:00,1.05104,5.469397,3.7887604,1.0515869396710396,1.050661123977704,1.0515869396710396,1.050661123977704,5.469396710395813,3.7887602229602635,c,1.05114,1.0515869396710396,1.050661123977704,4.469396710395923,-4.788760222960153,0.9333097716956025,True,False,True,True,True,True,False
16,1.05121,1.05104,1.05179,1.05057,39367.0,2022.0,12.0,49.0,6.0,11.0,19.0,56.0,2022-12-11 19:56:00-05:00,2022-12-11 20:56:00-05:00,1.05104,5.4059772,3.839111,1.0515805977135524,1.0506560888986196,1.0515805977135524,1.0506560888986196,5.405977135524154,3.839111013803631,c,1.05114,1.0515805977135524,1.0506560888986196,4.405977135524264,-4.839111013803521,0.910493089114148,True,False,True,True,True,True,False
17,1.05131,1.05107,1.05179,1.05057,39294.0,2022.0,12.0,49.0,6.0,11.0,19.0,57.0,2022-12-11 19:57:00-05:00,2022-12-11 20:57:00-05:00,1.05107,5.3386135,3.9025178,1.0516038613409548,1.050679748221701,1.0516038613409548,1.050679748221701,5.338613409548998,3.9025177829898894,c,1.05117,1.0516038613409548,1.050679748221701,4.338613409549108,-4.902517782989779,0.8849765776684696,True,False,True,True,True,True,False
18,1.05141,1.0509600000000001,1.05179,1.05057,39245.0,2022.0,12.0,49.0,6.0,11.0,19.0,58.0,2022-12-11 19:58:00-05:00,2022-12-11 20:58:00-05:00,1.0509600000000001,5.312713,3.9279888,1.0514912712746673,1.050567201141771,1.0514912712746673,1.050567201141771,5.312712746672332,3.927988582290709,c,1.05106,1.0514912712746673,1.050567201141771,4.312712746672442,-4.927988582290599,0.8751466596677528,True,False,True,True,True,True,False
19,1.05143,1.05118,1.05179,1.05057,39336.0,2022.0,12.0,49.0,6.0,11.0,19.0,59.0,2022-12-11 19:59:00-05:00,2022-12-11 20:59:00-05:00,1.05118,5.311474,3.9338865,1.0517111473505572,1.0507866113526467,1.0517111473505572,1.0507866113526467,5.311473505571485,3.933886473532766,c,1.05128,1.0517111473505572,1.0507866113526467,4.311473505571595,-4.933886473532656,0.8738493535876973,True,False,True,True,True,True,False
20,1.05133,1.05123,1.05179,1.05057,39462.0,2022.0,12.0,49.0,6.0,11.0,20.0,0.0,2022-12-11 20:00:00-05:00,2022-12-11 21:00:00-05:00,1.05123,5.237892,3.9949355,1.0517537892037259,1.0508305064458587,1.0517537892037259,1.0508305064458587,5.237892037257552,3.9949355414137244,c,1.05133,1.0517537892037259,1.0508305064458587,4.237892037257662,-4.994935541413614,0.8484377830546135,True,False,True,True,True,True,False
21,1.05114,1.0511000000000001,1.05179,1.05057,39393.0,2022.0,12.0,49.0,6.0,11.0,20.0,1.0,2022-12-11 20:01:00-05:00,2022-12-11 21:01:00-05:00,1.0511000000000001,5.6910095,2.8343754,1.051669100957364,1.0508165624808987,1.051669100957364,1.0508165624808987,5.691009573638439,2.83437519101426,c,1.0512000000000001,1.051669100957364,1.0508165624808987,4.691009573638549,-3.83437519101415,1.223409118813391,True,False,True,True,True,True,False
22,1.05114,1.05105,1.05179,1.05057,39469.0,2022.0,12.0,49.0,6.0,11.0,20.0,2.0,2022-12-11 20:02:00-05:00,2022-12-11 21:02:00-05:00,1.05105,6.5272636,2.399289,1.0517027263321914,1.0508100711212727,1.0517027263321914,1.0508100711212727,6.527263321913779,2.39928878727369,c,1.05115,1.0517027263321914,1.0508100711212727,5.527263321913889,-3.39928878727358,1.626005811158829,True,False,True,True,True,True,False
23,1.05142,1.0509899999999999,1.05179,1.05057,39152.0,2022.0,12.0,49.0,6.0,11.0,20.0,3.0,2022-12-11 20:03:00-05:00,2022-12-11 21:03:00-05:00,1.0509899999999999,6.927582,2.28608,1.0516827581853232,1.050761392016555,1.0516827581853232,1.050761392016555,6.927581853233278,2.2860798344481736,c,1.0510899999999999,1.0516827581853232,1.050761392016555,5.927581853233388,-3.2860798344480635,1.8038459659727033,True,False,True,True,True,True,False
24,1.05134,1.05097,1.05179,1.05057,39051.0,2022.0,12.0,49.0,6.0,11.0,20.0,4.0,2022-12-11 20:04:00-05:00,2022-12-11 21:04:00-05:00,1.05097,7.137662,2.2259638,1.0516837662032619,1.0507474036164628,1.0516837662032619,1.0507474036164628,7.137662032619119,2.225963835371658,c,1.05107,1.0516837662032619,1.0507474036164628,6.137662032619229,-3.225963835371548,1.9025824050852473,True,False,True,True,True,True,False
25,1.05128,1.05106,1.05179,1.05057,38884.0,2022.0,12.0,49.0,6.0,11.0,20.0,5.0,2022-12-11 20:05:00-05:00,2022-12-11 21:05:00-05:00,1.05106,7.1557913,2.2565417,1.0517755791390688,1.050834345837068,1.0517755791390688,1.050834345837068,7.155791390687227,2.256541629321873,c,1.05116,1.0517755791390688,1.050834345837068,6.155791390687337,-3.256541629321763,1.8902848762198683,True,False,True,True,True,True,False
26,1.05117,1.0511100000000002,1.05179,1.05057,38600.0,2022.0,12.0,49.0,6.0,11.0,20.0,6.0,2022-12-11 20:06:00-05:00,2022-12-11 21:06:00-05:00,1.0511100000000002,7.0789514,2.3100052,1.0518178951457517,1.050878999492517,1.0518178951457517,1.050878999492517,7.078951457515359,2.3100050748325884,c,1.0512100000000002,1.0518178951457517,1.050878999492517,6.078951457515469,-3.3100050748324783,1.8365384100878241,True,False,True,True,True,True,False
27,1.05098,1.05105,1.05179,1.05057,38596.0,2022.0,12.0,49.0,6.0,11.0,20.0,7.0,2022-12-11 20:07:00-05:00,2022-12-11 21:07:00-05:00,1.05105,6.968433,2.3690386,1.051746843257174,1.0508130961443065,1.051746843257174,1.0508130961443065,6.968432571738958,2.3690385569352657,c,1.05115,1.051746843257174,1.0508130961443065,5.9684325717390685,-3.3690385569351555,1.7715536557018823,True,False,True,True,True,True,False
28,1.0509,1.0508899999999999,1.05179,1.05057,38105.0,2022.0,12.0,49.0,6.0,11.0,20.0,8.0,2022-12-11 20:08:00-05:00,2022-12-11 21:08:00-05:00,1.0508899999999999,6.9157944,2.4078434,1.051581579421982,1.050649215672384,1.051581579421982,1.050649215672384,6.9157942198216915,2.407843276159838,c,1.0509899999999999,1.051581579421982,1.050649215672384,5.915794219821802,-3.4078432761597277,1.7359349419637233,True,False,True,True,True,True,False
29,1.05092,1.0510000000000002,1.05179,1.05057,37544.0,2022.0,12.0,49.0,6.0,11.0,20.0,9.0,2022-12-11 20:09:00-05:00,2022-12-11 21:09:00-05:00,1.0510000000000002,6.9054794,2.4375095,1.0516905479240233,1.0507562490461861,1.0516905479240233,1.0507562490461861,6.905479240231216,2.437509538140148,c,1.0511000000000001,1.0516905479240233,1.0507562490461861,5.905479240231326,-3.437509538140038,1.717952830300117,True,False,True,True,True,True,False
30,1.05075,1.05108,1.05179,1.05057,37363.0,2022.0,12.0,49.0,6.0,11.0,20.0,10.0,2022-12-11 20:10:00-05:00,2022-12-11 21:10:00-05:00,1.05108,6.812784,2.5041502,1.0517612784122303,1.0508295849966072,1.0517612784122303,1.0508295849966072,6.812784122303128,2.504150033928454,c,1.05118,1.0517612784122303,1.0508295849966072,5.812784122303238,-3.504150033928344,1.658828550724693,True,False,True,True,True,True,False
31,1.05073,1.0509199999999999,1.05179,1.05057,37178.0,2022.0,12.0,49.0,6.0,11.0,20.0,11.0,2022-12-11 20:11:00-05:00,2022-12-11 21:11:00-05:00,1.0509199999999999,6.6883135,2.574067,1.051588831344228,1.050662593296105,1.051588831344228,1.050662593296105,6.688313442282379,2.574067038949579,c,1.0510199999999998,1.051588831344228,1.050662593296105,5.688313442282489,-3.574067038949469,1.5915519715473674,True,False,True,True,True,True,False
32,1.05065,1.05113,1.05179,1.05057,36801.0,2022.0,12.0,49.0,6.0,11.0,20.0,12.0,2022-12-11 20:12:00-05:00,2022-12-11 21:12:00-05:00,1.05113,6.6958513,2.5781627,1.051799585133437,1.0508721837470028,1.051799585133437,1.0508721837470028,6.695851334370673,2.5781625299714506,c,1.0512299999999999,1.051799585133437,1.0508721837470028,5.695851334370783,-3.5781625299713404,1.5918369516927462,True,False,True,True,True,True,False
33,1.05068,1.0512000000000001,1.05179,1.05063,36375.0,2022.0,12.0,49.0,6.0,11.0,20.0,13.0,2022-12-11 20:13:00-05:00,2022-12-11 21:13:00-05:00,1.0512000000000001,6.534174,2.6761432,1.0518534173735419,1.0509323856805453,1.0518534173735419,1.0509323856805453,6.534173735417426,2.6761431945487857,c,1.0513000000000001,1.0518534173735419,1.0509323856805453,5.534173735417536,-3.6761431945486756,1.5054293161441914,True,False,True,True,True,True,False
