,open,close,high,low,volume,year,month,week,weekday,day,hour,minute,timestamp,y_timestamp,bid,diff_h_v,diff_l_v,y_high_p,y_low_p,y_c_high_p,y_c_low_p,diff_h,diff_l,op,price,take_profit,stop_loss,profit,loss,risk,v1,v2,v3,v4,v5,v6,vf
10,1.05219,1.05102,1.0523,1.05099,22061.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,50.0,2022-12-11 18:50:00-05:00,2022-12-11 19:50:00-05:00,1.05102,3.8256342,2.7606204,1.0514025634194073,1.050743937973613,1.0514025634194073,1.050743937973613,3.825634194072336,2.7606202638708055,c,1.05112,1.0514025634194073,1.050743937973613,2.825634194072446,-3.7606202638706954,0.7513745062800103,True,False,True,True,True,True,False
11,1.05205,1.05114,1.0523,1.05095,22566.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,51.0,2022-12-11 18:51:00-05:00,2022-12-11 19:51:00-05:00,1.05114,3.8401515,2.7662106,1.0515240151475742,1.0508633789472375,1.0515240151475742,1.0508633789472375,3.8401514757424593,2.766210527624935,c,1.05124,1.0515240151475742,1.0508633789472375,2.8401514757425694,-3.7662105276248248,0.7541138380104635,True,False,True,True,True,True,False
12,1.05192,1.0512299999999999,1.0523,1.05095,22987.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,52.0,2022-12-11 18:52:00-05:00,2022-12-11 19:52:00-05:00,1.0512299999999999,3.857541,2.7728448,1.051615754101444,1.0509527155254221,1.051615754101444,1.0509527155254221,3.8575410144403577,2.7728447457775474,c,1.0513299999999999,1.051615754101444,1.0509527155254221,2.857541014440468,-3.7728447457774372,0.7573969264541363,True,False,True,True,True,True,False
13,1.05193,1.05129,1.0523,1.05095,23264.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,53.0,2022-12-11 18:53:00-05:00,2022-12-11 19:53:00-05:00,1.05129,3.8737786,2.7789538,1.051677377862353,1.051012104636021,1.051677377862353,1.051012104636021,3.8737786235287786,2.7789536397904158,c,1.05139,1.051677377862353,1.051012104636021,2.8737786235288887,-3.7789536397903056,0.7604694043529877,True,False,True,True,True,True,False
14,1.05199,1.05119,1.0523,1.05095,23670.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,54.0,2022-12-11 18:54:00-05:00,2022-12-11 19:54:00-05:00,1.05119,3.8888628,2.7847297,1.0515788862847817,1.0509115270414018,1.0515788862847817,1.0509115270414018,3.888862847816199,2.784729585982859,c,1.05129,1.0515788862847817,1.0509115270414018,2.888862847816309,-3.784729585982749,0.763294386609706,True,False,True,True,True,True,False
15,1.0519,1.0512299999999999,1.0523,1.05095,24579.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,55.0,2022-12-11 18:55:00-05:00,2022-12-11 19:55:00-05:00,1.0512299999999999,3.9084227,2.7928207,1.051620842265915,1.050950717925811,1.051620842265915,1.050950717925811,3.908422659151256,2.7928207418881357,c,1.0513299999999999,1.051620842265915,1.050950717925811,2.908422659151366,-3.7928207418880255,0.7668231263952603,True,False,True,True,True,True,False
16,1.05193,1.05124,1.0523,1.05095,25581.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,56.0,2022-12-11 18:56:00-05:00,2022-12-11 19:56:00-05:00,1.05124,3.9307454,2.8026578,1.051633074529711,1.0509597342163417,1.051633074529711,1.0509597342163417,3.930745297111571,2.8026578365825117,c,1.05134,1.051633074529711,1.0509597342163417,2.930745297111681,-3.8026578365824015,0.770709704385514,True,False,True,True,True,True,False
17,1.05199,1.05132,1.0523,1.05095,26039.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,57.0,2022-12-11 18:57:00-05:00,2022-12-11 19:57:00-05:00,1.05132,3.9489331,2.8105822,1.051714893315388,1.051038941777246,1.051714893315388,1.051038941777246,3.9489331538788974,2.810582227539271,c,1.05142,1.051714893315388,1.051038941777246,2.9489331538790076,-3.810582227539161,0.7738799421692053,True,False,True,True,True,True,False
18,1.05213,1.05142,1.0523,1.05095,26509.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,58.0,2022-12-11 18:58:00-05:00,2022-12-11 19:58:00-05:00,1.05142,3.9678752,2.8186,1.0518167875090894,1.0511381400249247,1.0518167875090894,1.0511381400249247,3.967875090893358,2.818599750753492,c,1.05152,1.0518167875090894,1.0511381400249247,2.967875090893468,-3.818599750753382,0.7772155461718468,True,False,True,True,True,True,False
19,1.05199,1.05142,1.0523,1.05095,26881.0,2022.0,12.0,49.0,6.0,10.999999999999998,18.0,59.0,2022-12-11 18:59:00-05:00,2022-12-11 19:59:00-05:00,1.05142,3.9861467,2.8279927,1.0518186146475654,1.0511372007279005,1.0518186146475654,1.0511372007279005,3.9861464756540954,2.8279927209950984,c,1.05152,1.0518186146475654,1.0511372007279005,2.9861464756542055,-3.827992720994988,0.7800815448985581,True,False,True,True,True,True,False
20,1.05207,1.05132,1.0523,1.05095,27180.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,0.0,2022-12-11 19:00:00-05:00,2022-12-11 20:00:00-05:00,1.05132,3.8777642,2.8307521,1.0517077764102072,1.051036924794484,1.0517077764102072,1.051036924794484,3.8777641020715237,2.8307520551607013,c,1.05142,1.0517077764102072,1.051036924794484,2.877764102071634,-3.830752055160591,0.7512269289772641,True,False,True,True,True,True,False
21,1.05216,1.0511400000000002,1.0523,1.05095,27478.000000000004,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,1.0,2022-12-11 19:01:00-05:00,2022-12-11 20:01:00-05:00,1.0511400000000002,3.8715317,2.8267746,1.051527153151678,1.050857322556535,1.051527153151678,1.050857322556535,3.871531516779214,2.8267744346521795,c,1.0512400000000002,1.051527153151678,1.050857322556535,2.8715315167793243,-3.8267744346520693,0.7503790897046704,True,False,True,True,True,True,False
22,1.05204,1.05114,1.0523,1.05095,27766.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,2.0,2022-12-11 19:02:00-05:00,2022-12-11 20:02:00-05:00,1.05114,3.8697712,2.825039,1.0515269771026075,1.0508574961026758,1.0515269771026075,1.0508574961026758,3.8697710260748863,2.8250389732420444,c,1.05124,1.0515269771026075,1.0508574961026758,2.8697710260749965,-3.8250389732419343,0.7502592904674916,True,False,True,True,True,True,False
23,1.05211,1.0514299999999999,1.0523,1.05095,28104.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,3.0,2022-12-11 19:03:00-05:00,2022-12-11 20:03:00-05:00,1.0514299999999999,3.8682113,2.8233445,1.051816821106076,1.0511476655742804,1.051816821106076,1.0511476655742804,3.8682110607624054,2.823344257194549,c,1.0515299999999999,1.051816821106076,1.0511476655742804,2.8682110607625155,-3.8233442571944387,0.7501838358827783,True,False,True,True,True,True,False
24,1.05225,1.05136,1.05226,1.05095,28456.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,4.0,2022-12-11 19:04:00-05:00,2022-12-11 20:04:00-05:00,1.05136,3.8624432,2.8197372,1.0517462442972605,1.0510780262871553,1.0517462442972605,1.0510780262871553,3.8624429726041853,2.8197371284477413,c,1.05146,1.0517462442972605,1.0510780262871553,2.8624429726042955,-3.819737128447631,0.7493821894931322,True,False,True,True,True,True,False
25,1.05219,1.0513,1.05226,1.05095,28850.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,5.0,2022-12-11 19:05:00-05:00,2022-12-11 20:05:00-05:00,1.0513,3.8616705,2.8187156,1.0516861670265905,1.0510181284416,1.0516861670265905,1.0510181284416,3.861670265905559,2.81871558399871,c,1.0514,1.0516861670265905,1.0510181284416,2.861670265905669,-3.8187155839986,0.7493803094152399,True,False,True,True,True,True,False
26,1.05184,1.05118,1.05226,1.05095,29046.999999999996,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,6.0,2022-12-11 19:06:00-05:00,2022-12-11 20:06:00-05:00,1.05118,3.8598154,2.8172662,1.0515659815187752,1.0508982733786758,1.0515659815187752,1.0508982733786758,3.859815187752247,2.8172662132419646,c,1.05128,1.0515659815187752,1.0508982733786758,2.859815187752357,-3.8172662132418544,0.7491788699021932,True,False,True,True,True,True,False
27,1.0517,1.05097,1.05226,1.05095,29137.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,7.0,2022-12-11 19:07:00-05:00,2022-12-11 20:07:00-05:00,1.05097,3.8547473,2.814287,1.0513554747337754,1.0506885713145881,1.0513554747337754,1.0506885713145881,3.854747337754816,2.8142868541181087,c,1.05107,1.0513554747337754,1.0506885713145881,2.854747337754926,-3.8142868541179986,0.7484354079643669,True,False,True,True,True,True,False
28,1.05164,1.0509,1.05226,1.05076,29467.000000000004,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,8.0,2022-12-11 19:08:00-05:00,2022-12-11 20:08:00-05:00,1.0509,3.8516965,2.812022,1.0512851696383207,1.0506187978005967,1.0512851696383207,1.0506187978005967,3.8516963832080364,2.8120219940319657,c,1.051,1.0512851696383207,1.0506187978005967,2.8516963832081466,-3.8120219940318556,0.7480797297793125,True,False,True,True,True,True,False
29,1.05164,1.05091,1.05226,1.05076,30014.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,9.0,2022-12-11 19:09:00-05:00,2022-12-11 20:09:00-05:00,1.05091,3.8523526,2.811848,1.0512952352383547,1.0506288152046874,1.0512952352383547,1.0506288152046874,3.852352383546531,2.8118479531258345,c,1.05101,1.0512952352383547,1.0506288152046874,2.8523523835466413,-3.8118479531257243,0.7482859806115052,True,False,True,True,True,True,False
30,1.05166,1.05074,1.05226,1.05074,30132.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,10.0,2022-12-11 19:10:00-05:00,2022-12-11 20:10:00-05:00,1.05074,3.8476088,2.8087795,1.051124760875022,1.050459122046372,1.051124760875022,1.050459122046372,3.847608750220388,2.808779536280781,c,1.05084,1.051124760875022,1.050459122046372,2.8476087502204983,-3.808779536280671,0.7476433653078356,True,False,True,True,True,True,False
31,1.05172,1.05071,1.05226,1.0506600000000001,30276.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,11.0,2022-12-11 19:11:00-05:00,2022-12-11 20:11:00-05:00,1.05071,3.8437107,2.805861,1.051094371058317,1.0504294138995838,1.051094371058317,1.0504294138995838,3.8437105831690133,2.8058610041625798,c,1.05081,1.051094371058317,1.0504294138995838,2.8437105831691234,-3.8058610041624696,0.7471924434599576,True,False,True,True,True,True,False
32,1.05172,1.05067,1.05226,1.05064,30930.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,12.0,2022-12-11 19:12:00-05:00,2022-12-11 20:12:00-05:00,1.05067,3.8480263,2.8074322,1.051054802609915,1.050389256797107,1.051054802609915,1.050389256797107,3.8480260991491377,2.8074320289306343,c,1.05077,1.051054802609915,1.050389256797107,2.848026099149248,-3.807432028930524,0.7480175818002022,True,False,True,True,True,True,False
33,1.05175,1.05067,1.05226,1.05057,31496.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,13.0,2022-12-11 19:13:00-05:00,2022-12-11 20:13:00-05:00,1.05067,3.850397,2.8079562,1.0510550396897178,1.0503892043811083,1.0510550396897178,1.0503892043811083,3.8503968971781433,2.80795618891716,c,1.05077,1.0510550396897178,1.0503892043811083,2.8503968971782534,-3.80795618891705,0.7485372088771015,True,False,True,True,True,True,False
34,1.05174,1.05064,1.05226,1.05057,32061.999999999996,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,14.0,2022-12-11 19:14:00-05:00,2022-12-11 20:14:00-05:00,1.05064,3.8536901,2.8089843,1.0510253689995595,1.0503591015863791,1.0510253689995595,1.0503591015863791,3.8536899955943227,2.808984136208892,c,1.05074,1.0510253689995595,1.0503591015863791,2.853689995594433,-3.8089841362087817,0.7491997586618495,True,False,True,True,True,True,False
35,1.05155,1.05069,1.05226,1.05057,32472.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,15.0,2022-12-11 19:15:00-05:00,2022-12-11 20:15:00-05:00,1.05069,3.8575027,2.810248,1.0510757502597383,1.0504089752175472,1.0510757502597383,1.0504089752175472,3.857502597384155,2.8102478245273232,c,1.05079,1.0510757502597383,1.0504089752175472,2.857502597384265,-3.810247824527213,0.7499519005010736,True,False,True,True,True,True,False
36,1.05158,1.0508899999999999,1.05226,1.05057,33309.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,16.0,2022-12-11 19:16:00-05:00,2022-12-11 20:16:00-05:00,1.0508899999999999,3.8648233,2.8133035,1.0512764823374896,1.0506086696564312,1.0512764823374896,1.0506086696564312,3.8648233748972416,2.8133034356869757,c,1.0509899999999999,1.0512764823374896,1.0506086696564312,2.8648233748973517,-3.8133034356868656,0.7512707612215836,True,False,True,True,True,True,False
37,1.05169,1.05097,1.05226,1.05057,33648.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,17.0,2022-12-11 19:17:00-05:00,2022-12-11 20:17:00-05:00,1.05097,3.8631468,2.8117843,1.0513563146703224,1.0506888215784262,1.0513563146703224,1.0506888215784262,3.863146703224629,2.811784215737134,c,1.05107,1.0513563146703224,1.0506888215784262,2.8631467032247393,-3.811784215737024,0.7511303214395462,True,False,True,True,True,True,False
38,1.05179,1.05102,1.05226,1.05057,33816.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,18.0,2022-12-11 19:18:00-05:00,2022-12-11 20:18:00-05:00,1.05102,3.8590353,2.8089547,1.0514059035205097,1.050739104525866,1.0514059035205097,1.050739104525866,3.8590352050960064,2.8089547413401306,c,1.05112,1.0514059035205097,1.050739104525866,2.8590352050961165,-3.8089547413400204,0.750608867589297,True,False,True,True,True,True,False
39,1.0519,1.05106,1.05226,1.05057,34076.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,19.0,2022-12-11 19:19:00-05:00,2022-12-11 20:19:00-05:00,1.05106,3.860271,2.8086672,1.0514460270953738,1.0507791332804506,1.0514460270953738,1.0507791332804506,3.8602709537371993,2.808667195495218,c,1.05116,1.0514460270953738,1.0507791332804506,2.8602709537373094,-3.808667195495108,0.7509899938541331,True,False,True,True,True,True,False
40,1.05195,1.051,1.05226,1.05057,34330.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,20.0,2022-12-11 19:20:00-05:00,2022-12-11 20:20:00-05:00,1.051,3.8624067,2.8088295,1.0513862406592815,1.050719117040513,1.0513862406592815,1.050719117040513,3.8624065928161144,2.8088295948691666,c,1.0511,1.0513862406592815,1.050719117040513,2.8624065928162246,-3.8088295948690565,0.7515186808756749,True,False,True,True,True,True,False
41,1.05201,1.05104,1.05226,1.05057,34666.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,21.0,2022-12-11 19:21:00-05:00,2022-12-11 20:21:00-05:00,1.05104,3.8651276,2.8095646,1.0514265127509925,1.0507590435533412,1.0514265127509925,1.0507590435533412,3.8651275099255145,2.809564466588199,c,1.05114,1.0514265127509925,1.0507590435533412,2.8651275099256246,-3.809564466588089,0.7520879447123996,True,False,True,True,True,True,False
42,1.05195,1.05118,1.05226,1.05057,35054.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,22.0,2022-12-11 19:22:00-05:00,2022-12-11 20:22:00-05:00,1.05118,3.8707461,2.8119137,1.0515670746004395,1.0508988086272217,1.0515670746004395,1.0508988086272217,3.870746004395187,2.8119137277826667,c,1.05128,1.0515670746004395,1.0508988086272217,2.870746004395297,-3.8119137277825565,0.7530983672249189,True,False,True,True,True,True,False
43,1.05182,1.05125,1.05226,1.05057,35421.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,23.0,2022-12-11 19:23:00-05:00,2022-12-11 20:23:00-05:00,1.05125,3.8776512,2.8148758,1.051637765117921,1.0509685124375392,1.051637765117921,1.0509685124375392,3.8776511792093515,2.8148756246082485,c,1.05135,1.051637765117921,1.0509685124375392,2.8776511792094617,-3.8148756246081383,0.7543237217609295,True,False,True,True,True,True,False
44,1.0518,1.05128,1.05226,1.05057,35790.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,24.0,2022-12-11 19:24:00-05:00,2022-12-11 20:24:00-05:00,1.05128,3.8845582,2.8177257,1.0516684558100253,1.0509982274528313,1.0516684558100253,1.0509982274528313,3.8845581002533436,2.817725471686572,c,1.05138,1.0516684558100253,1.0509982274528313,2.8845581002534537,-3.8177254716864617,0.7555698076371149,True,False,True,True,True,True,False
45,1.05183,1.05127,1.05226,1.05057,36026.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,25.0,2022-12-11 19:25:00-05:00,2022-12-11 20:25:00-05:00,1.05127,3.8892837,2.8196003,1.0516589283689204,1.0509880399659555,1.0516589283689204,1.0509880399659555,3.8892836892046034,2.8196003404445946,c,1.05137,1.0516589283689204,1.0509880399659555,2.8892836892047136,-3.8196003404444845,0.7564361272594529,True,False,True,True,True,True,False
46,1.05195,1.05143,1.05226,1.05057,36228.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,26.0,2022-12-11 19:26:00-05:00,2022-12-11 20:26:00-05:00,1.05143,3.8913958,2.820082,1.0518191395754182,1.0511479917991162,1.0518191395754182,1.0511479917991162,3.8913957541808486,2.8200820088386536,c,1.05153,1.0518191395754182,1.0511479917991162,2.8913957541809587,-3.8200820088385434,0.7568936340872059,True,False,True,True,True,True,False
47,1.05193,1.05123,1.05226,1.05057,36267.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,27.0,2022-12-11 19:27:00-05:00,2022-12-11 20:27:00-05:00,1.05123,3.89316,2.8204226,1.0516193160028384,1.0509479577476346,1.0516193160028384,1.0509479577476346,3.893160028383136,2.8204225236549973,c,1.05133,1.0516193160028384,1.0509479577476346,2.893160028383246,-3.820422523654887,0.7572879728537052,True,False,True,True,True,True,False
48,1.05183,1.05142,1.05226,1.05057,36498.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,28.0,2022-12-11 19:28:00-05:00,2022-12-11 20:28:00-05:00,1.05142,3.9005535,2.8237507,1.0518100553274434,1.0511376249453332,1.0518100553274434,1.0511376249453332,3.90055327443406,2.823750546667725,c,1.05152,1.0518100553274434,1.0511376249453332,2.90055327443417,-3.8237505466676147,0.7585623693370876,True,False,True,True,True,True,False
49,1.05194,1.05148,1.05226,1.05057,36749.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,29.0,2022-12-11 19:29:00-05:00,2022-12-11 20:29:00-05:00,1.05148,3.903648,2.8247132,1.0518703647884726,1.051197528669862,1.0518703647884726,1.051197528669862,3.9036478847265244,2.8247133013792336,c,1.05158,1.0518703647884726,1.051197528669862,2.9036478847266345,-3.8247133013791235,0.7591805335264294,True,False,True,True,True,True,False
50,1.05189,1.05138,1.05226,1.05057,36996.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,30.0,2022-12-11 19:30:00-05:00,2022-12-11 20:30:00-05:00,1.05138,3.912658,2.8291671,1.051771265784856,1.0510970832939446,1.051771265784856,1.0510970832939446,3.91265784855932,2.8291670605540276,c,1.05148,1.051771265784856,1.0510970832939446,2.91265784855943,-3.8291670605539174,0.7606505024458485,True,False,True,True,True,True,False
51,1.0518,1.0514000000000001,1.05226,1.05057,37502.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,31.000000000000004,2022-12-11 19:31:00-05:00,2022-12-11 20:31:00-05:00,1.0514000000000001,3.9268982,2.836774,1.0517926898061765,1.051116322607128,1.0517926898061765,1.051116322607128,3.926898061763495,2.836773928720504,c,1.0515,1.0517926898061765,1.051116322607128,2.9268980617636053,-3.836773928720394,0.7628539278413409,True,False,True,True,True,True,False
52,1.05185,1.05141,1.05226,1.05057,37638.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,32.0,2022-12-11 19:32:00-05:00,2022-12-11 20:32:00-05:00,1.05141,3.932043,2.8392525,1.0518032043036911,1.0511260747589077,1.0518032043036911,1.0511260747589077,3.9320430369116366,2.8392524109221995,c,1.05151,1.0518032043036911,1.0511260747589077,2.9320430369117467,-3.8392524109220894,0.7637015551700977,True,False,True,True,True,True,False
53,1.05202,1.05144,1.05226,1.05057,38091.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,33.0,2022-12-11 19:33:00-05:00,2022-12-11 20:33:00-05:00,1.05144,3.9414155,2.844462,1.0518341415343433,1.0511555538294464,1.0518341415343433,1.0511555538294464,3.9414153434336185,2.8444617055356503,c,1.05154,1.0518341415343433,1.0511555538294464,2.9414153434337287,-3.84446170553554,0.7651046020821228,True,False,True,True,True,True,False
54,1.05218,1.05145,1.05226,1.05057,38291.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,34.0,2022-12-11 19:34:00-05:00,2022-12-11 20:34:00-05:00,1.05145,3.9472473,2.847926,1.051844724716898,1.0511652074065525,1.051844724716898,1.0511652074065525,3.947247168980539,2.8479259344749153,c,1.05155,1.051844724716898,1.0511652074065525,2.947247168980649,-3.847925934474805,0.765931366447393,True,False,True,True,True,True,False
55,1.05218,1.05158,1.05222,1.05057,38660.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,35.0,2022-12-11 19:35:00-05:00,2022-12-11 20:35:00-05:00,1.05158,3.9578466,2.8547447,1.0519757846492994,1.0512945255329087,1.0519757846492994,1.0512945255329087,3.9578464929945767,2.8547446709126234,c,1.05168,1.0519757846492994,1.0512945255329087,2.957846492994687,-3.8547446709125133,0.7673261773508053,True,False,True,True,True,True,False
56,1.05212,1.05166,1.0521399999999999,1.05057,38904.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,36.0,2022-12-11 19:36:00-05:00,2022-12-11 20:36:00-05:00,1.05166,3.9661002,2.8600729,1.0520566100048274,1.0513739927290846,1.0520566100048274,1.0513739927290846,3.966100048273802,2.8600727091543376,c,1.05176,1.0520566100048274,1.0513739927290846,2.966100048273912,-3.8600727091542275,0.7684052275076985,True,False,True,True,True,True,False
57,1.05174,1.0516400000000001,1.05174,1.05057,38885.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,37.0,2022-12-11 19:37:00-05:00,2022-12-11 20:37:00-05:00,1.0516400000000001,3.9661658,2.8605483,1.0520366165822932,1.0513539451734257,1.0520366165822932,1.0513539451734257,3.966165822930634,2.8605482657440007,c,1.0517400000000001,1.0520366165822932,1.0513539451734257,2.966165822930744,-3.8605482657438905,0.7683276101611418,True,False,True,True,True,True,False
58,1.05131,1.05159,1.05173,1.05057,38902.0,2022.0,12.0,49.0,6.0,10.999999999999998,19.0,38.0,2022-12-11 19:38:00-05:00,2022-12-11 20:38:00-05:00,1.05159,3.980605,2.869298,1.0519880604815297,1.0513030701958668,1.0519880604815297,1.0513030701958668,3.9806048152968287,2.869298041332513,c,1.05169,1.0519880604815297,1.0513030701958668,2.980604815296939,-3.869298041332403,0.7703218473887733,True,False,True,True,True,True,False
